OrderID,CustomerID,OrderDate,Region,Category,Product,Quantity,UnitPrice,Sales,Profit
4872,CUST382,28-02-2024,East,Office Supplies,Pen,6,₹ 398.74,"₹ 2,392.44",₹ 480.29
4873,CUST104,13-09-2024,East,Office Supplies,Pen,4,₹ 530.10,"₹ 2,120.40",₹ 571.86
4876,CUST605,26-11-2023,East,Furniture,Cabinet,3,₹ 552.14,"₹ 1,656.42",₹ 319.09
4878,CUST357,12-07-2024,East,Office Supplies,Paper,9,₹ 138.73,"₹ 1,248.57",₹ 82.05
4880,CUST903,11-03-2023,East,Furniture,Chair,2,₹ 772.42,"₹ 1,544.84",₹ 276.28
4891,CUST349,15-04-2024,East,Electronics,Smartphone,10,₹ 269.21,"₹ 2,692.10",₹ 715.35
4892,CUST381,22-08-2024,East,Electronics,Headphones,8,₹ 450.63,"₹ 3,605.04",₹ 345.47
4893,CUST743,02-01-2023,East,Furniture,Cabinet,2,₹ 953.57,"₹ 1,907.14",₹ 243.56
4898,CUST749,10-11-2023,East,Electronics,Laptop,4,₹ 677.57,"₹ 2,710.28",₹ 932.94
4900,CUST722,13-08-2023,East,Electronics,Smartphone,2,₹ 11.89,₹ 23.78,₹ 6.81
4902,CUST727,12-12-2023,East,Furniture,Bookshelf,9,₹ 334.91,"₹ 3,014.19",₹ 349.10
4907,CUST367,17-01-2023,East,Office Supplies,Paper,8,₹ 950.81,"₹ 7,606.48","₹ 2,467.16"
4917,CUST384,03-09-2023,East,Electronics,Headphones,5,₹ 136.38,₹ 681.90,₹ 74.52
4919,CUST458,30-07-2023,East,Electronics,Smartphone,8,"₹ 1,108.88","₹ 8,871.04",₹ 779.78
4923,CUST758,10-08-2023,East,Furniture,Bookshelf,2,₹ 950.98,"₹ 1,901.96",₹ 438.22
4925,CUST917,10-03-2023,East,Office Supplies,Envelope,3,₹ 924.40,"₹ 2,773.20",₹ 253.36
4926,CUST217,25-07-2024,East,Furniture,Chair,2,"₹ 1,071.05","₹ 2,142.10",₹ 136.65
4928,CUST816,20-06-2024,East,Electronics,Headphones,6,"₹ 1,184.52","₹ 7,107.12","₹ 1,846.75"
4931,CUST322,28-06-2024,East,Office Supplies,Envelope,7,₹ 310.09,"₹ 2,170.63",₹ 513.75
4936,CUST794,01-07-2023,East,Electronics,Keyboard,2,₹ 250.40,₹ 500.80,₹ 137.51
4937,CUST463,03-01-2023,East,Electronics,Laptop,7,₹ 261.76,"₹ 1,832.32",₹ 450.46
4944,CUST411,28-11-2024,East,Office Supplies,Notebook,6,₹ 835.54,"₹ 5,013.24","₹ 1,379.44"
4949,CUST361,07-11-2023,East,Furniture,Desk,10,₹ 455.52,"₹ 4,555.20","₹ 1,398.85"
4955,CUST815,23-03-2023,East,Office Supplies,Paper,1,₹ 190.43,₹ 190.43,₹ 41.56
4963,CUST328,13-01-2023,East,Furniture,Desk,3,₹ 580.17,"₹ 1,740.51",₹ 552.08
4964,CUST389,28-07-2024,East,Electronics,Smartphone,7,₹ 112.85,₹ 789.95,₹ 143.67
4967,CUST801,09-07-2023,East,Electronics,Laptop,4,₹ 936.57,"₹ 3,746.28",₹ 923.75
4971,CUST956,17-09-2023,East,Electronics,Keyboard,8,₹ 857.36,"₹ 6,858.88","₹ 1,674.79"
4972,CUST172,05-05-2023,East,Electronics,Laptop,3,₹ 530.82,"₹ 1,592.46",₹ 354.08
4973,CUST583,09-08-2024,East,Furniture,Chair,4,₹ 160.29,₹ 641.16,₹ 56.14
4980,CUST535,06-10-2024,East,Electronics,Keyboard,9,"₹ 1,034.83","₹ 9,313.47","₹ 2,395.92"
4985,CUST210,07-04-2024,East,Furniture,Cabinet,2,₹ 276.94,₹ 553.88,₹ 50.64
4987,CUST974,18-07-2024,East,Electronics,Keyboard,9,₹ 756.79,"₹ 6,811.11","₹ 1,584.69"
4988,CUST379,04-07-2023,East,Office Supplies,Stapler,4,₹ 329.06,"₹ 1,316.24",₹ 321.42
4991,CUST230,29-10-2023,East,Furniture,Desk,2,₹ 555.74,"₹ 1,111.48",₹ 206.28
4992,CUST908,16-01-2024,East,Furniture,Cabinet,2,₹ 396.23,₹ 792.46,₹ 244.07
4994,CUST315,22-10-2024,East,Furniture,Desk,9,₹ 329.93,"₹ 2,969.37",₹ 574.72
4995,CUST882,16-09-2023,East,Office Supplies,Stapler,3,₹ 675.75,"₹ 2,027.25",₹ 207.52
4996,CUST139,12-05-2023,East,Electronics,Headphones,5,₹ 877.91,"₹ 4,389.55",₹ 548.38
5006,CUST477,23-11-2023,East,Office Supplies,Pen,6,₹ 379.63,"₹ 2,277.78",₹ 749.50
5012,CUST864,27-03-2023,East,Office Supplies,Paper,2,₹ 338.61,₹ 677.22,₹ 184.80
5020,CUST951,27-11-2024,East,Office Supplies,Notebook,4,"₹ 1,112.70","₹ 4,450.80","₹ 1,061.89"
5029,CUST503,30-10-2024,East,Furniture,Desk,2,₹ 961.76,"₹ 1,923.52",₹ 173.44
5030,CUST410,31-07-2023,East,Electronics,Keyboard,9,₹ 160.36,"₹ 1,443.24",₹ 138.78
5035,CUST125,13-03-2024,East,Electronics,Laptop,9,₹ 82.60,₹ 743.40,₹ 74.45
5038,CUST287,04-02-2024,East,Furniture,Bookshelf,9,₹ 892.53,"₹ 8,032.77","₹ 2,559.41"
5043,CUST147,02-05-2023,East,Office Supplies,Stapler,3,₹ 60.55,₹ 181.65,₹ 13.65
5045,CUST871,22-02-2024,East,Furniture,Table,3,₹ 122.11,₹ 366.33,₹ 119.41
5047,CUST397,30-01-2024,East,Office Supplies,Pen,10,₹ 349.74,"₹ 3,497.40",₹ 840.02
5049,CUST750,07-09-2023,East,Electronics,Monitor,7,₹ 84.22,₹ 589.54,₹ 88.89
5052,CUST803,03-03-2023,East,Office Supplies,Paper,7,"₹ 1,129.40","₹ 7,905.80","₹ 2,302.94"
5053,CUST813,18-03-2023,East,Office Supplies,Pen,7,₹ 915.36,"₹ 6,407.52","₹ 1,008.49"
5058,CUST647,17-06-2023,East,Office Supplies,Envelope,2,₹ 493.30,₹ 986.60,₹ 223.20
5060,CUST896,10-03-2023,East,Office Supplies,Stapler,2,₹ 273.25,₹ 546.50,₹ 147.15
5064,CUST666,24-08-2023,East,Office Supplies,Paper,7,₹ 678.62,"₹ 4,750.34","₹ 1,470.23"
5066,CUST956,27-09-2024,East,Office Supplies,Envelope,7,₹ 47.44,₹ 332.08,₹ 25.59
5070,CUST736,11-11-2024,East,Furniture,Cabinet,10,₹ 868.05,"₹ 8,680.50","₹ 2,713.42"
5073,CUST222,15-03-2024,East,Electronics,Laptop,10,₹ 238.46,"₹ 2,384.60",₹ 287.33
5074,CUST836,12-07-2023,East,Furniture,Table,6,"₹ 1,041.30","₹ 6,247.80",₹ 815.46
5084,CUST375,07-05-2023,East,Electronics,Headphones,2,₹ 172.81,₹ 345.62,₹ 104.57
5091,CUST882,09-02-2024,East,Electronics,Laptop,7,₹ 558.45,"₹ 3,909.15",₹ 852.74
5094,CUST976,10-11-2024,East,Furniture,Cabinet,8,₹ 329.67,"₹ 2,637.36",₹ 719.91
5098,CUST318,24-06-2023,East,Furniture,Cabinet,3,₹ 594.21,"₹ 1,782.63",₹ 462.43
5105,CUST501,21-01-2023,East,Furniture,Bookshelf,6,₹ 987.89,"₹ 5,927.34","₹ 1,619.85"
5106,CUST187,16-12-2024,East,Office Supplies,Paper,4,₹ 40.55,₹ 162.20,₹ 28.05
5107,CUST388,28-09-2024,East,Electronics,Monitor,5,"₹ 1,064.86","₹ 5,324.30",₹ 945.01
5109,CUST870,12-07-2023,East,Furniture,Desk,6,₹ 353.65,"₹ 2,121.90",₹ 526.48
5110,CUST842,19-07-2023,East,Electronics,Monitor,5,₹ 704.62,"₹ 3,523.10",₹ 935.91
5111,CUST266,23-05-2024,East,Electronics,Keyboard,8,₹ 389.61,"₹ 3,116.88",₹ 366.68
5113,CUST406,08-04-2024,East,Electronics,Keyboard,7,"₹ 1,090.39","₹ 7,632.73","₹ 1,800.35"
5116,CUST201,15-02-2024,East,Furniture,Table,8,₹ 570.15,"₹ 4,561.20","₹ 1,206.78"
5125,CUST548,01-01-2024,East,Furniture,Chair,9,"₹ 1,156.17","₹ 10,405.53",₹ 916.58
5130,CUST649,11-02-2023,East,Electronics,Headphones,9,₹ 708.72,"₹ 6,378.48","₹ 1,961.78"
5134,CUST405,20-10-2024,East,Furniture,Bookshelf,7,"₹ 1,187.52","₹ 8,312.64","₹ 1,285.47"
5136,CUST313,09-11-2024,East,Furniture,Bookshelf,3,"₹ 1,015.41","₹ 3,046.23",₹ 617.35
5141,CUST906,15-04-2023,East,Furniture,Chair,9,₹ 9.81,₹ 88.29,₹ 12.02
5144,CUST731,07-08-2023,East,Furniture,Table,1,₹ 690.71,₹ 690.71,₹ 120.39
5150,CUST184,25-09-2023,East,Furniture,Table,8,₹ 290.75,"₹ 2,326.00",₹ 304.70
5155,CUST295,28-06-2023,East,Office Supplies,Notebook,1,₹ 644.74,₹ 644.74,₹ 95.56
5158,CUST407,20-07-2024,East,Electronics,Keyboard,9,₹ 696.24,"₹ 6,266.16","₹ 1,569.94"
5163,CUST661,02-02-2024,East,Furniture,Cabinet,9,"₹ 1,101.76","₹ 9,915.84","₹ 1,956.92"
5169,CUST799,23-08-2023,East,Furniture,Bookshelf,8,₹ 940.46,"₹ 7,523.68","₹ 2,307.07"
5174,CUST575,11-01-2023,East,Office Supplies,Pen,1,₹ 247.51,₹ 247.51,₹ 24.49
5179,CUST221,09-09-2024,East,Electronics,Monitor,5,"₹ 1,058.26","₹ 5,291.30",₹ 621.96
5184,CUST385,24-12-2024,East,Office Supplies,Envelope,4,₹ 963.92,"₹ 3,855.68",₹ 506.33
5185,CUST688,04-03-2023,East,Electronics,Laptop,9,₹ 971.70,"₹ 8,745.30","₹ 2,090.01"
5187,CUST370,17-03-2024,East,Furniture,Bookshelf,10,₹ 772.99,"₹ 7,729.90","₹ 1,008.29"
5199,CUST222,06-05-2024,East,Furniture,Bookshelf,4,₹ 811.84,"₹ 3,247.36",₹ 568.79
5200,CUST445,08-11-2024,East,Furniture,Cabinet,8,₹ 163.87,"₹ 1,310.96",₹ 85.05
5201,CUST910,20-07-2024,East,Electronics,Smartphone,7,₹ 888.93,"₹ 6,222.51","₹ 1,042.89"
5203,CUST298,09-12-2024,East,Office Supplies,Stapler,1,₹ 124.27,₹ 124.27,₹ 26.63
5208,CUST886,01-10-2023,East,Office Supplies,Pen,7,₹ 69.55,₹ 486.85,₹ 117.30
5213,CUST639,14-05-2024,East,Electronics,Headphones,3,₹ 622.72,"₹ 1,868.16",₹ 176.65
5215,CUST259,05-11-2024,East,Furniture,Cabinet,3,₹ 465.03,"₹ 1,395.09",₹ 475.06
5219,CUST439,13-04-2023,East,Furniture,Chair,3,₹ 556.29,"₹ 1,668.87",₹ 148.95
5223,CUST160,08-05-2023,East,Furniture,Table,9,₹ 712.49,"₹ 6,412.41","₹ 1,454.26"
5225,CUST559,13-07-2024,East,Furniture,Desk,4,"₹ 1,107.46","₹ 4,429.84",₹ 395.63
5226,CUST854,28-03-2024,East,Furniture,Cabinet,8,₹ 698.34,"₹ 5,586.72","₹ 1,478.00"
5228,CUST401,13-05-2024,East,Furniture,Bookshelf,10,₹ 44.34,₹ 443.40,₹ 139.18
5240,CUST603,23-02-2023,East,Electronics,Keyboard,6,₹ 974.56,"₹ 5,847.36","₹ 1,260.69"
5245,CUST216,11-05-2023,East,Electronics,Headphones,2,₹ 386.04,₹ 772.08,₹ 46.13
5246,CUST666,24-11-2024,East,Electronics,Keyboard,8,₹ 448.42,"₹ 3,587.36",₹ 969.19
5249,CUST174,21-04-2023,East,Office Supplies,Stapler,6,"₹ 1,059.04","₹ 6,354.24",₹ 730.00
5250,CUST784,04-05-2023,East,Electronics,Keyboard,9,₹ 935.05,"₹ 8,415.45","₹ 1,659.58"
5256,CUST693,06-03-2024,East,Office Supplies,Stapler,1,₹ 791.85,₹ 791.85,₹ 159.97
5264,CUST198,13-09-2023,East,Electronics,Monitor,2,"₹ 1,125.43","₹ 2,250.86",₹ 250.67
5268,CUST379,21-01-2023,East,Electronics,Laptop,6,₹ 53.09,₹ 318.54,₹ 97.65
5269,CUST364,15-10-2023,East,Electronics,Monitor,5,₹ 614.29,"₹ 3,071.45",₹ 155.19
5270,CUST715,10-03-2023,East,Electronics,Headphones,10,"₹ 1,181.86","₹ 11,818.60","₹ 1,743.50"
5271,CUST424,02-09-2023,East,Office Supplies,Notebook,6,₹ 200.04,"₹ 1,200.24",₹ 384.74
5282,CUST135,19-10-2023,East,Furniture,Cabinet,1,₹ 255.72,₹ 255.72,₹ 83.42
5285,CUST101,02-10-2023,East,Furniture,Bookshelf,8,₹ 667.57,"₹ 5,340.56","₹ 1,196.65"
5287,CUST148,08-09-2023,East,Office Supplies,Stapler,1,"₹ 1,179.95","₹ 1,179.95",₹ 170.03
5289,CUST199,13-01-2023,East,Furniture,Table,5,₹ 268.00,"₹ 1,340.00",₹ 251.65
5290,CUST185,23-04-2024,East,Furniture,Cabinet,5,₹ 178.83,₹ 894.15,₹ 89.16
5292,CUST939,01-08-2024,East,Office Supplies,Notebook,1,₹ 546.21,₹ 546.21,₹ 59.62
5293,CUST320,03-07-2023,East,Furniture,Cabinet,2,₹ 227.35,₹ 454.70,₹ 102.00
5302,CUST707,14-04-2023,East,Office Supplies,Envelope,6,₹ 437.85,"₹ 2,627.10",₹ 607.58
5304,CUST859,19-09-2024,East,Office Supplies,Pen,7,₹ 28.79,₹ 201.53,₹ 56.60
5312,CUST447,05-01-2023,East,Electronics,Laptop,4,₹ 84.21,₹ 336.84,₹ 18.92
5313,CUST326,12-04-2024,East,Furniture,Desk,3,₹ 486.05,"₹ 1,458.15",₹ 163.63
5315,CUST936,05-10-2024,East,Electronics,Headphones,4,₹ 766.48,"₹ 3,065.92",₹ 538.96
5316,CUST579,14-06-2024,East,Electronics,Monitor,9,₹ 834.49,"₹ 7,510.41","₹ 1,436.23"
5320,CUST439,30-04-2024,East,Office Supplies,Paper,9,₹ 369.32,"₹ 3,323.88",₹ 700.24
5326,CUST553,26-02-2024,East,Furniture,Desk,3,₹ 980.85,"₹ 2,942.55",₹ 771.95
5327,CUST832,21-06-2024,East,Office Supplies,Envelope,4,₹ 51.94,₹ 207.76,₹ 64.34
5335,CUST673,11-09-2023,East,Furniture,Cabinet,8,"₹ 1,172.05","₹ 9,376.40","₹ 1,886.89"
5336,CUST734,27-07-2023,East,Electronics,Smartphone,4,"₹ 1,162.47","₹ 4,649.88","₹ 1,099.71"
5338,CUST567,11-09-2023,East,Furniture,Cabinet,10,₹ 794.66,"₹ 7,946.60",₹ 518.26
5339,CUST464,16-09-2024,East,Electronics,Laptop,5,"₹ 1,151.83","₹ 5,759.15",₹ 435.32
5348,CUST559,19-08-2023,East,Office Supplies,Notebook,8,₹ 89.07,₹ 712.56,₹ 218.43
5356,CUST949,20-02-2023,East,Furniture,Desk,6,"₹ 1,082.50","₹ 6,495.00","₹ 1,442.37"
5370,CUST687,02-11-2024,East,Electronics,Keyboard,7,₹ 854.47,"₹ 5,981.29","₹ 1,854.25"
5374,CUST326,30-08-2023,East,Electronics,Keyboard,9,₹ 767.67,"₹ 6,909.03",₹ 731.82
5375,CUST390,05-06-2024,East,Furniture,Bookshelf,3,₹ 582.54,"₹ 1,747.62",₹ 521.56
5384,CUST917,18-09-2023,East,Electronics,Smartphone,9,"₹ 1,067.86","₹ 9,610.74","₹ 1,654.96"
5385,CUST482,26-03-2023,East,Electronics,Headphones,3,₹ 272.60,₹ 817.80,₹ 153.59
5386,CUST760,21-01-2023,East,Office Supplies,Paper,9,"₹ 1,178.36","₹ 10,605.24",₹ 730.36
5387,CUST358,30-10-2023,East,Office Supplies,Envelope,2,₹ 594.59,"₹ 1,189.18",₹ 224.48
5388,CUST549,20-11-2024,East,Electronics,Headphones,1,₹ 64.42,₹ 64.42,₹ 14.27
5389,CUST887,12-05-2024,East,Office Supplies,Notebook,3,₹ 487.02,"₹ 1,461.06",₹ 206.65
5392,CUST692,04-03-2024,East,Office Supplies,Envelope,3,"₹ 1,101.51","₹ 3,304.53",₹ 510.57
5395,CUST666,03-09-2023,East,Furniture,Bookshelf,4,₹ 621.32,"₹ 2,485.28",₹ 348.99
5397,CUST286,17-11-2024,East,Office Supplies,Notebook,7,₹ 162.74,"₹ 1,139.18",₹ 193.47
5398,CUST238,23-04-2023,East,Furniture,Bookshelf,1,"₹ 1,067.01","₹ 1,067.01",₹ 201.68
5400,CUST877,23-05-2024,East,Electronics,Headphones,10,₹ 549.44,"₹ 5,494.40",₹ 598.47
5405,CUST126,04-09-2024,East,Office Supplies,Stapler,10,₹ 39.42,₹ 394.20,₹ 38.94
5411,CUST373,09-10-2023,East,Furniture,Bookshelf,1,₹ 48.00,₹ 48.00,₹ 5.22
5421,CUST427,08-09-2024,East,Electronics,Smartphone,6,₹ 678.29,"₹ 4,069.74",₹ 384.44
5429,CUST497,28-02-2024,East,Furniture,Cabinet,9,₹ 473.41,"₹ 4,260.69",₹ 467.78
5430,CUST741,01-04-2024,East,Electronics,Laptop,2,₹ 656.17,"₹ 1,312.34",₹ 441.86
5432,CUST589,05-09-2023,East,Electronics,Laptop,10,₹ 376.93,"₹ 3,769.30",₹ 986.19
5435,CUST988,16-11-2024,East,Office Supplies,Envelope,5,₹ 94.81,₹ 474.05,₹ 35.23
5444,CUST352,23-07-2024,East,Furniture,Cabinet,5,₹ 84.69,₹ 423.45,₹ 98.50
5452,CUST964,19-02-2023,East,Electronics,Monitor,5,₹ 345.90,"₹ 1,729.50",₹ 108.01
5453,CUST999,10-07-2023,East,Office Supplies,Notebook,9,₹ 218.01,"₹ 1,962.09",₹ 678.66
5458,CUST718,15-06-2023,East,Furniture,Cabinet,10,₹ 395.75,"₹ 3,957.50",₹ 780.94
5460,CUST657,07-11-2024,East,Office Supplies,Paper,3,"₹ 1,122.98","₹ 3,368.94",₹ 668.07
5467,CUST162,28-07-2023,East,Office Supplies,Pen,7,₹ 453.09,"₹ 3,171.63",₹ 308.96
5473,CUST984,20-03-2023,East,Office Supplies,Stapler,8,₹ 258.10,"₹ 2,064.80",₹ 299.86
5480,CUST605,25-07-2024,East,Office Supplies,Envelope,10,₹ 449.21,"₹ 4,492.10","₹ 1,359.18"
5482,CUST234,26-10-2023,East,Electronics,Keyboard,9,₹ 374.20,"₹ 3,367.80","₹ 1,118.80"
5486,CUST848,16-09-2023,East,Office Supplies,Envelope,7,₹ 454.26,"₹ 3,179.82",₹ 304.81
5491,CUST107,15-03-2023,East,Office Supplies,Notebook,6,₹ 218.86,"₹ 1,313.16",₹ 260.78
5502,CUST977,07-07-2023,East,Electronics,Keyboard,5,₹ 989.69,"₹ 4,948.45",₹ 800.51
5507,CUST654,11-01-2023,East,Office Supplies,Envelope,9,₹ 217.11,"₹ 1,953.99",₹ 174.74
5509,CUST608,07-03-2023,East,Electronics,Headphones,5,₹ 875.37,"₹ 4,376.85","₹ 1,242.78"
5510,CUST403,27-05-2024,East,Office Supplies,Paper,5,₹ 557.46,"₹ 2,787.30",₹ 444.14
5511,CUST916,13-07-2023,East,Electronics,Keyboard,4,₹ 712.06,"₹ 2,848.24",₹ 786.61
5517,CUST142,12-04-2023,East,Furniture,Desk,2,"₹ 1,071.98","₹ 2,143.96",₹ 478.00
5518,CUST836,26-05-2023,East,Furniture,Chair,2,₹ 56.81,₹ 113.62,₹ 13.93
5520,CUST309,30-07-2023,East,Furniture,Desk,3,₹ 962.88,"₹ 2,888.64",₹ 365.69
5522,CUST837,14-12-2024,East,Furniture,Cabinet,10,₹ 71.18,₹ 711.80,₹ 137.38
5523,CUST134,30-04-2023,East,Furniture,Table,1,₹ 572.52,₹ 572.52,₹ 173.78
5525,CUST627,26-12-2023,East,Electronics,Headphones,7,₹ 958.82,"₹ 6,711.74",₹ 687.36
5526,CUST663,24-07-2023,East,Electronics,Monitor,4,₹ 559.00,"₹ 2,236.00",₹ 576.46
5532,CUST904,20-06-2023,East,Furniture,Table,7,₹ 904.90,"₹ 6,334.30","₹ 1,344.43"
5538,CUST782,08-03-2024,East,Office Supplies,Stapler,1,₹ 616.23,₹ 616.23,₹ 209.28
5540,CUST632,06-10-2023,East,Electronics,Laptop,3,₹ 137.77,₹ 413.31,₹ 100.77
5543,CUST396,08-07-2024,East,Electronics,Monitor,2,₹ 648.40,"₹ 1,296.80",₹ 125.28
5549,CUST938,24-05-2024,East,Electronics,Monitor,10,"₹ 1,183.05","₹ 11,830.50","₹ 1,622.10"
5552,CUST953,17-08-2024,East,Electronics,Laptop,2,₹ 218.42,₹ 436.84,₹ 101.49
5553,CUST851,25-07-2023,East,Electronics,Monitor,6,₹ 49.43,₹ 296.58,₹ 16.58
5554,CUST825,28-03-2023,East,Office Supplies,Envelope,6,₹ 325.01,"₹ 1,950.06",₹ 254.67
5555,CUST608,08-08-2024,East,Office Supplies,Pen,8,₹ 793.27,"₹ 6,346.16",₹ 503.42
5562,CUST860,16-08-2023,East,Office Supplies,Pen,9,₹ 906.90,"₹ 8,162.10","₹ 1,380.32"
5565,CUST395,23-06-2023,East,Electronics,Smartphone,5,₹ 805.17,"₹ 4,025.85",₹ 280.74
5568,CUST574,11-10-2024,East,Electronics,Keyboard,1,₹ 585.27,₹ 585.27,₹ 105.45
5571,CUST691,03-07-2023,East,Office Supplies,Notebook,6,"₹ 1,120.38","₹ 6,722.28","₹ 1,114.83"
5573,CUST922,07-02-2024,East,Furniture,Table,10,₹ 392.20,"₹ 3,922.00",₹ 725.85
5574,CUST710,04-09-2024,East,Furniture,Table,9,₹ 122.37,"₹ 1,101.33",₹ 250.81
5577,CUST238,21-05-2024,East,Office Supplies,Paper,7,₹ 381.61,"₹ 2,671.27",₹ 355.20
5584,CUST711,20-09-2024,East,Electronics,Monitor,8,₹ 220.23,"₹ 1,761.84",₹ 323.95
5591,CUST828,20-03-2023,East,Office Supplies,Notebook,9,₹ 434.43,"₹ 3,909.87","₹ 1,297.97"
5593,CUST847,26-09-2023,East,Electronics,Smartphone,2,₹ 576.14,"₹ 1,152.28",₹ 80.77
5595,CUST161,26-08-2023,East,Electronics,Headphones,6,₹ 650.18,"₹ 3,901.08","₹ 1,070.62"
5597,CUST513,08-12-2023,East,Office Supplies,Pen,8,₹ 690.60,"₹ 5,524.80",₹ 628.64
5602,CUST974,07-05-2023,East,Office Supplies,Notebook,7,₹ 75.22,₹ 526.54,₹ 94.16
5606,CUST151,24-09-2024,East,Office Supplies,Notebook,8,₹ 168.37,"₹ 1,346.96",₹ 139.13
5611,CUST688,04-12-2024,East,Electronics,Monitor,7,₹ 325.64,"₹ 2,279.48",₹ 295.87
5612,CUST461,20-01-2023,East,Electronics,Monitor,10,₹ 869.13,"₹ 8,691.30","₹ 1,746.03"
5616,CUST858,26-07-2023,East,Office Supplies,Paper,5,₹ 603.16,"₹ 3,015.80",₹ 561.82
5621,CUST147,02-05-2023,East,Electronics,Laptop,4,₹ 156.49,₹ 625.96,₹ 43.37
5622,CUST127,05-10-2023,East,Electronics,Keyboard,2,₹ 716.09,"₹ 1,432.18",₹ 115.38
5626,CUST468,26-04-2023,East,Office Supplies,Stapler,7,₹ 352.90,"₹ 2,470.30",₹ 634.13
5628,CUST894,11-11-2024,East,Office Supplies,Pen,5,₹ 449.71,"₹ 2,248.55",₹ 224.81
5629,CUST100,01-10-2023,East,Electronics,Keyboard,3,₹ 173.02,₹ 519.06,₹ 169.54
5633,CUST495,16-11-2023,East,Electronics,Headphones,6,₹ 118.64,₹ 711.84,₹ 108.97
5637,CUST338,12-09-2024,East,Electronics,Keyboard,1,₹ 78.69,₹ 78.69,₹ 16.32
5638,CUST577,02-03-2024,East,Electronics,Keyboard,6,₹ 778.03,"₹ 4,668.18","₹ 1,001.59"
5640,CUST890,13-04-2024,East,Electronics,Smartphone,2,₹ 381.92,₹ 763.84,₹ 47.93
5641,CUST539,02-09-2024,East,Electronics,Keyboard,1,₹ 281.93,₹ 281.93,₹ 62.99
5642,CUST796,09-07-2024,East,Office Supplies,Envelope,5,₹ 611.82,"₹ 3,059.10",₹ 931.51
5647,CUST387,05-07-2024,East,Office Supplies,Stapler,3,₹ 385.66,"₹ 1,156.98",₹ 245.10
5650,CUST876,07-12-2024,East,Office Supplies,Paper,6,₹ 136.54,₹ 819.24,₹ 225.69
5652,CUST507,22-09-2024,East,Electronics,Laptop,9,₹ 31.97,₹ 287.73,₹ 43.54
5658,CUST262,13-06-2023,East,Electronics,Smartphone,5,"₹ 1,166.06","₹ 5,830.30","₹ 1,177.12"
5660,CUST117,12-03-2023,East,Office Supplies,Stapler,2,₹ 545.11,"₹ 1,090.22",₹ 239.34
5665,CUST370,26-07-2023,East,Furniture,Table,4,"₹ 1,004.84","₹ 4,019.36",₹ 476.75
5670,CUST214,27-10-2023,East,Furniture,Bookshelf,3,₹ 349.26,"₹ 1,047.78",₹ 134.72
5683,CUST720,07-09-2024,East,Electronics,Keyboard,2,₹ 773.23,"₹ 1,546.46",₹ 364.87
5689,CUST985,26-11-2024,East,Furniture,Chair,9,₹ 99.19,₹ 892.71,₹ 112.08
5698,CUST996,13-07-2023,East,Office Supplies,Paper,3,"₹ 1,118.84","₹ 3,356.52",₹ 504.07
5700,CUST937,05-02-2024,East,Electronics,Monitor,8,₹ 651.77,"₹ 5,214.16",₹ 326.09
5708,CUST213,25-01-2023,East,Electronics,Smartphone,1,₹ 92.77,₹ 92.77,₹ 28.18
5709,CUST635,24-03-2024,East,Furniture,Bookshelf,6,₹ 459.91,"₹ 2,759.46",₹ 342.38
5714,CUST325,21-02-2023,East,Electronics,Smartphone,10,₹ 820.09,"₹ 8,200.90","₹ 2,808.96"
5720,CUST245,26-11-2023,East,Office Supplies,Stapler,4,₹ 143.96,₹ 575.84,₹ 50.59
5725,CUST620,02-03-2023,East,Furniture,Desk,4,₹ 968.79,"₹ 3,875.16",₹ 694.19
5726,CUST243,03-01-2023,East,Office Supplies,Envelope,2,₹ 507.12,"₹ 1,014.24",₹ 198.50
5734,CUST199,24-09-2024,East,Office Supplies,Notebook,3,₹ 936.74,"₹ 2,810.22",₹ 197.48
5735,CUST858,20-01-2023,East,Office Supplies,Paper,10,₹ 377.02,"₹ 3,770.20","₹ 1,126.68"
5742,CUST571,17-04-2024,East,Office Supplies,Paper,1,₹ 813.72,₹ 813.72,₹ 89.53
5745,CUST285,26-02-2023,East,Electronics,Laptop,1,₹ 451.34,₹ 451.34,₹ 62.36
5746,CUST379,16-02-2023,East,Electronics,Keyboard,6,₹ 845.96,"₹ 5,075.76","₹ 1,251.05"
5752,CUST325,09-01-2024,East,Office Supplies,Envelope,3,"₹ 1,048.18","₹ 3,144.54",₹ 553.29
5756,CUST160,13-02-2024,East,Furniture,Chair,10,"₹ 1,093.86","₹ 10,938.60","₹ 1,209.18"
5757,CUST514,06-11-2023,East,Office Supplies,Notebook,4,₹ 786.29,"₹ 3,145.16",₹ 458.25
5762,CUST474,23-03-2024,East,Furniture,Table,7,₹ 737.15,"₹ 5,160.05","₹ 1,186.21"
5763,CUST459,02-06-2023,East,Electronics,Smartphone,8,₹ 788.15,"₹ 6,305.20","₹ 1,302.74"
5765,CUST908,12-01-2023,East,Electronics,Laptop,5,₹ 29.41,₹ 147.05,₹ 34.40
5766,CUST162,13-04-2023,East,Office Supplies,Stapler,8,₹ 163.51,"₹ 1,308.08",₹ 415.93
5768,CUST945,25-10-2024,East,Electronics,Headphones,7,₹ 363.68,"₹ 2,545.76",₹ 349.31
5770,CUST536,20-09-2023,East,Furniture,Cabinet,8,"₹ 1,162.80","₹ 9,302.40","₹ 2,466.20"
5771,CUST807,01-01-2023,East,Furniture,Table,7,₹ 679.08,"₹ 4,753.56",₹ 368.16
